move_key,name_en,name_es,type_key,category_key,power,accuracy,pp,priority,targeting_key,makes_contact,is_sound,is_pulse,is_punch,is_bite,is_slashing,is_status,effect_short_en,effect_short_es,effect_long_en,effect_long_es,source_key
teeter_dance,Teeter Dance,Teeter Dance,normal,status,,100,20,,unknown,0,0,0,0,0,0,1,Confuses all other Pokémon on the field.,,Confuses all other Pokémon on the field.,,championslab
temper_flare,Temper Flare,Temper Flare,fire,physical,75,100,10,,unknown,0,0,0,0,0,0,0,"Spurred by desperation, the user attacks the target. This move's power is doubled if the user's previous move failed.",,"Spurred by desperation, the user attacks the target. This move's power is doubled if the user's previous move failed.",,championslab
terrain_pulse,Terrain Pulse,Terrain Pulse,normal,special,50,100,10,,unknown,0,0,0,0,0,0,0,The user utilizes the energy of the terrain to attack. This move’s type and power change depending on the terrain at the time the move is used.,,The user utilizes the energy of the terrain to attack. This move’s type and power change depending on the terrain at the time the move is used.,,championslab
thief,Thief,Thief,dark,physical,60,100,25,,unknown,0,0,0,0,0,0,0,The user attacks and steals the target's held item simultaneously. The user can't steal anything if it already holds an item.,,The user attacks and steals the target's held item simultaneously. The user can't steal anything if it already holds an item.,,championslab
thrash,Thrash,Thrash,normal,physical,120,100,10,,unknown,0,0,0,0,0,0,0,The user rampages and attacks for two to three turns. The user then becomes confused.,,The user rampages and attacks for two to three turns. The user then becomes confused.,,championslab
throat_chop,Throat Chop,Throat Chop,dark,physical,80,100,15,,unknown,0,0,0,0,0,0,0,"The user attacks the target's throat, and the resultant suffering prevents the target from using sound-based moves for two turns.",,"The user attacks the target's throat, and the resultant suffering prevents the target from using sound-based moves for two turns.",,championslab
thunder,Thunder,Thunder,electric,special,110,70,10,,unknown,0,0,0,0,0,0,0,A wicked thunderbolt is dropped on the target to inflict damage. This may also leave the target with paralysis.,,A wicked thunderbolt is dropped on the target to inflict damage. This may also leave the target with paralysis.,,championslab
thunder_fang,Thunder Fang,Thunder Fang,electric,physical,65,95,15,,unknown,0,0,0,0,1,0,0,Has a 10% chance of paralyzing the target and a 10% chance of making the target flinch.,,Has a 10% chance of paralyzing the target and a 10% chance of making the target flinch.,,championslab
thunder_punch,Thunder Punch,Thunder Punch,electric,physical,75,100,15,,unknown,0,0,0,1,0,0,0,The target is attacked with an electrified punch. This may also leave the target with paralysis.,,The target is attacked with an electrified punch. This may also leave the target with paralysis.,,championslab
thunder_wave,Thunder Wave,Thunder Wave,electric,status,,90,20,,unknown,0,0,0,0,0,0,1,The user launches a weak jolt of electricity that paralyzes the target.,,The user launches a weak jolt of electricity that paralyzes the target.,,championslab
thunderbolt,Thunderbolt,Thunderbolt,electric,special,90,100,15,,unknown,0,0,0,0,0,0,0,The user attacks the target with a strong electric blast. This may also leave the target with paralysis.,,The user attacks the target with a strong electric blast. This may also leave the target with paralysis.,,championslab
tickle,Tickle,Tickle,normal,status,,100,20,,unknown,0,0,0,0,0,0,1,Lowers the target's Attack and Defense stats by 1 stage.,,Lowers the target's Attack and Defense stats by 1 stage.,,championslab
tidy_up,Tidy Up,Tidy Up,normal,status,0,,10,,unknown,0,0,0,0,0,0,1,"The user tidies up and removes the effects of Spikes, Stealth Rock, Sticky Web, Toxic Spikes, and Substitute. This also boosts the user’s Attack and Speed stats.",,"The user tidies up and removes the effects of Spikes, Stealth Rock, Sticky Web, Toxic Spikes, and Substitute. This also boosts the user’s Attack and Speed stats.",,championslab
torch_song,Torch Song,Torch Song,fire,special,80,100,10,,unknown,0,0,0,0,0,0,0,"The user blows out raging flames as if singing a song, scorching the target. This also boosts the user's Sp. Atk stat.",,"The user blows out raging flames as if singing a song, scorching the target. This also boosts the user's Sp. Atk stat.",,championslab
torment,Torment,Torment,dark,status,,100,15,,unknown,0,0,0,0,0,0,1,"The user torments and enrages the target, making it incapable of using the same move twice in a row.",,"The user torments and enrages the target, making it incapable of using the same move twice in a row.",,championslab
toxic,Toxic,Toxic,poison,status,,90,10,,unknown,0,0,0,0,0,0,1,A move that leaves the target badly poisoned. Its poison damage worsens every turn.,,A move that leaves the target badly poisoned. Its poison damage worsens every turn.,,championslab
toxic_spikes,Toxic Spikes,Toxic Spikes,poison,status,,,20,,unknown,0,0,0,0,0,0,1,The user lays a trap of poison spikes at the feet of the opposing team. The spikes will poison opposing Pokémon that switch into battle.,,The user lays a trap of poison spikes at the feet of the opposing team. The spikes will poison opposing Pokémon that switch into battle.,,championslab
toxic_thread,Toxic Thread,Toxic Thread,poison,status,,100,20,,unknown,0,0,0,0,0,0,1,The user shoots poisonous threads to poison the target and lower the target’s Speed stat.,,The user shoots poisonous threads to poison the target and lower the target’s Speed stat.,,championslab
trailblaze,Trailblaze,Trailblaze,grass,physical,50,100,20,,unknown,0,0,0,0,0,0,0,The user attacks suddenly as if leaping out from tall grass. The user's nimble footwork boosts its Speed stat.,,The user attacks suddenly as if leaping out from tall grass. The user's nimble footwork boosts its Speed stat.,,championslab
transform,Transform,Transform,normal,status,,,10,,unknown,0,0,0,0,0,0,1,Transforms into a copy of the foe.,,Transforms into a copy of the foe.,,championslab
tri_attack,Tri Attack,Tri Attack,normal,special,80,100,10,,unknown,0,0,0,0,0,0,0,"The user strikes with a simultaneous three-beam attack. This may also burn, freeze, or paralyze the target.",,"The user strikes with a simultaneous three-beam attack. This may also burn, freeze, or paralyze the target.",,championslab
trick,Trick,Trick,psychic,status,,100,10,,unknown,0,0,0,0,0,0,1,The user catches the target off guard and swaps the target's held item with its own.,,The user catches the target off guard and swaps the target's held item with its own.,,championslab
trick_or_treat,Trick-or-Treat,Trick-or-Treat,ghost,status,,100,20,,unknown,0,0,0,0,0,0,1,Gives the target the Trick-or-Treating status.,,Gives the target the Trick-or-Treating status.,,championslab
trick_room,Trick Room,Trick Room,psychic,status,,,5,,unknown,0,0,0,0,0,0,1,The user creates a bizarre area in which slower Pokémon get to move first for five turns.,,The user creates a bizarre area in which slower Pokémon get to move first for five turns.,,championslab
triple_arrows,Triple Arrows,Triple Arrows,fighting,physical,90,100,10,,unknown,0,0,0,0,0,0,0,"The user kicks, then fires three arrows. This move has a heightened chance of landing a critical hit and may also lower the target’s Defense stat or make it flinch.",,"The user kicks, then fires three arrows. This move has a heightened chance of landing a critical hit and may also lower the target’s Defense stat or make it flinch.",,championslab
triple_axel,Triple Axel,Triple Axel,ice,physical,20,90,10,,unknown,0,0,0,0,0,0,0,A consecutive three-kick attack that becomes more powerful with each successful hit.,,A consecutive three-kick attack that becomes more powerful with each successful hit.,,championslab
trop_kick,Trop Kick,Trop Kick,grass,physical,85,100,16,,unknown,0,0,0,0,0,0,0,The user lands an intense kick of tropical origins on the target. This also lowers the target's Attack stat.,,The user lands an intense kick of tropical origins on the target. This also lowers the target's Attack stat.,,championslab
twin_beam,Twin Beam,Twin Beam,psychic,special,40,100,10,,unknown,0,0,0,0,0,0,0,The user shoots mystical beams from its eyes to inflict damage. The target is hit twice in a row.,,The user shoots mystical beams from its eyes to inflict damage. The target is hit twice in a row.,,championslab
u_turn,U-turn,U-turn,bug,physical,70,100,15,,unknown,1,0,0,0,0,0,0,After attacking the user switches out of battle to be replaced by another party Pokémon.,,After attacking the user switches out of battle to be replaced by another party Pokémon.,,championslab
upper_hand,Upper Hand,Upper Hand,fighting,physical,65,100,15,,unknown,0,0,0,0,0,0,0,"The user reacts to the target's movement and strikes with the heel of its palm, making the target flinch. This move fails if the target is not readying a priority move.",,"The user reacts to the target's movement and strikes with the heel of its palm, making the target flinch. This move fails if the target is not readying a priority move.",,championslab
uproar,Uproar,Uproar,normal,special,90,100,10,,unknown,0,0,0,0,0,0,0,"The user attacks in an uproar for three turns. During that time, no Pokémon can fall asleep.",,"The user attacks in an uproar for three turns. During that time, no Pokémon can fall asleep.",,championslab
vacuum_wave,Vacuum Wave,Vacuum Wave,fighting,special,40,100,30,,unknown,0,0,0,0,0,0,0,The user whirls its fists to send a wave of pure vacuum at the foe. This move always goes first.,,The user whirls its fists to send a wave of pure vacuum at the foe. This move always goes first.,,championslab
venoshock,Venoshock,Venoshock,poison,special,65,100,10,,unknown,0,0,0,0,0,0,0,The user drenches the target in a special poisonous liquid. This move's power is doubled if the target is poisoned.,,The user drenches the target in a special poisonous liquid. This move's power is doubled if the target is poisoned.,,championslab
volt_switch,Volt Switch,Volt Switch,electric,special,70,100,20,,unknown,0,0,0,0,0,0,0,"After making its attack, the user rushes back to switch places with a party Pokémon in waiting.",,"After making its attack, the user rushes back to switch places with a party Pokémon in waiting.",,championslab
volt_tackle,Volt Tackle,Volt Tackle,electric,physical,120,100,5,,unknown,0,0,0,0,0,0,0,Has a 10% chance of paralyzing the target. The user also takes 1/3 of the damage dealt by this move.,,Has a 10% chance of paralyzing the target. The user also takes 1/3 of the damage dealt by this move.,,championslab
water_gun,Water Gun,Water Gun,water,special,40,100,25,,unknown,0,0,0,0,0,0,0,The target is blasted with a forceful shot of water.,,The target is blasted with a forceful shot of water.,,championslab
water_pulse,Water Pulse,Water Pulse,water,special,60,100,20,,unknown,0,0,1,0,0,0,0,The user attacks the target with a pulsing blast of water. This may also confuse the target.,,The user attacks the target with a pulsing blast of water. This may also confuse the target.,,championslab
water_shuriken,Water Shuriken,Water Shuriken,water,special,15,100,20,,unknown,0,0,0,0,0,0,0,The user hits the target with throwing stars two to five times in a row. This move always goes first.,,The user hits the target with throwing stars two to five times in a row. This move always goes first.,,championslab
water_spout,Water Spout,Water Spout,water,special,150,100,5,,unknown,0,0,0,0,0,0,0,"The user spouts water to damage opposing Pokémon. The lower the user's HP, the lower the move's power.",,"The user spouts water to damage opposing Pokémon. The lower the user's HP, the lower the move's power.",,championslab
waterfall,Waterfall,Waterfall,water,physical,80,100,15,,unknown,0,0,0,0,0,0,0,The user charges at the target and may make it flinch.,,The user charges at the target and may make it flinch.,,championslab
wave_crash,Wave Crash,Wave Crash,water,physical,120,100,10,,unknown,0,0,0,0,0,0,0,The user shrouds itself in water and slams into the target with its whole body to inflict damage. This also damages the user quite a lot.,,The user shrouds itself in water and slams into the target with its whole body to inflict damage. This also damages the user quite a lot.,,championslab
weather_ball,Weather Ball,Weather Ball,normal,special,50,100,10,,unknown,0,0,0,0,0,0,0,This move's type and power change depending on the weather at the time the move is used.,,This move's type and power change depending on the weather at the time the move is used.,,championslab
whirlpool,Whirlpool,Whirlpool,water,special,35,85,15,,unknown,0,0,0,0,0,0,0,"The user traps the target inside a violent, swirling whirlpool that inflicts damage for four to five turns.",,"The user traps the target inside a violent, swirling whirlpool that inflicts damage for four to five turns.",,championslab
whirlwind,Whirlwind,Whirlwind,normal,status,,,20,,unknown,0,0,0,0,0,0,1,If there are other Pokémon in the target's party that can switch into battle the target is forced to switch out of battle and is replaced by one of those Pokémon at random.,,If there are other Pokémon in the target's party that can switch into battle the target is forced to switch out of battle and is replaced by one of those Pokémon at random.,,championslab
wide_guard,Wide Guard,Wide Guard,rock,status,,,10,,unknown,0,0,0,0,0,0,1,The user and its allies are protected from wide-ranging attacks for one turn.,,The user and its allies are protected from wide-ranging attacks for one turn.,,championslab
wild_charge,Wild Charge,Wild Charge,electric,physical,90,100,15,,unknown,0,0,0,0,0,0,0,The user shrouds itself in electricity and smashes into its target. This also damages the user a little.,,The user shrouds itself in electricity and smashes into its target. This also damages the user a little.,,championslab
will_o_wisp,Will-O-Wisp,Will-O-Wisp,fire,status,,85,15,,unknown,0,0,0,0,0,0,1,The user shoots a sinister flame at the target to inflict a burn.,,The user shoots a sinister flame at the target to inflict a burn.,,championslab
wish,Wish,Wish,normal,status,,,20,,unknown,0,0,0,0,0,0,1,Gives the user's spot the Wish status.,,Gives the user's spot the Wish status.,,championslab
wonder_room,Wonder Room,Wonder Room,psychic,status,,,20,,unknown,0,0,0,0,0,0,1,Gives the entire field the Wonder Room status for 5 turns.,,Gives the entire field the Wonder Room status for 5 turns.,,championslab
wood_hammer,Wood Hammer,Wood Hammer,grass,physical,120,100,5,,unknown,0,0,0,0,0,0,0,The user takes 1/3 of the damage dealt by this move.,,The user takes 1/3 of the damage dealt by this move.,,championslab
work_up,Work Up,Work Up,normal,status,,,30,,unknown,0,0,0,0,0,0,1,"The user is roused, and its Attack and Sp. Atk stats increase.",,"The user is roused, and its Attack and Sp. Atk stats increase.",,championslab
worry_seed,Worry Seed,Worry Seed,grass,status,,100,10,,unknown,0,0,0,0,0,0,1,A seed that causes worry is planted on the target. It prevents sleep by making the target's Ability Insomnia.,,A seed that causes worry is planted on the target. It prevents sleep by making the target's Ability Insomnia.,,championslab
wrap,Wrap,Wrap,normal,physical,15,90,20,,unknown,0,0,0,0,0,0,0,Squeezes the foe for 2-5 turns.,,Squeezes the foe for 2-5 turns.,,championslab
x_scissor,X-Scissor,X-Scissor,bug,physical,80,100,15,,unknown,0,0,0,0,0,0,0,"The user slashes at the target by crossing its scythes, claws, or the like as if they were a pair of scissors.",,"The user slashes at the target by crossing its scythes, claws, or the like as if they were a pair of scissors.",,championslab
yawn,Yawn,Yawn,normal,status,,,10,,unknown,0,0,0,0,0,0,1,The user lets loose a huge yawn that lulls the target into falling asleep on the next turn.,,The user lets loose a huge yawn that lulls the target into falling asleep on the next turn.,,championslab
zap_cannon,Zap Cannon,Zap Cannon,electric,special,120,50,5,,unknown,0,0,0,0,0,0,0,The user attacks by firing an electric blast like a cannon. This also leaves the target with paralysis.,,The user attacks by firing an electric blast like a cannon. This also leaves the target with paralysis.,,championslab
zen_headbutt,Zen Headbutt,Zen Headbutt,psychic,physical,80,90,15,,unknown,0,0,0,0,0,0,0,The user focuses its willpower to its head and attacks the target. This may also make the target flinch.,,The user focuses its willpower to its head and attacks the target. This may also make the target flinch.,,championslab
