move_key,name_en,confirmed_user_count,inferred_user_count,move_pool_user_count,observed_set_user_count,users
pain_split,Pain Split,39,0,39,0,"Arbok,Ninetales,Gengar,Forretress,Houndoom,Gardevoir,Sableye,Medicham,Banette,Spiritomb,Gallade,Froslass,Rotom,Garbodor,Zoroark,Reuniclus,Chandelure,Stunfisk,Chesnaught,Trevenant,Gourgeist,Toxapex,Oranguru,Passimian,Mimikyu,Polteageist,Hatterene,Alcremie,Basculegion (Basculegion-M),Sinistcha,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Ninetales (Alolan Ninetales),Stunfisk (Galarian Stunfisk),Zoroark (Hisuian Zoroark),Basculegion (Basculegion-F)"
parabolic_charge,Parabolic Charge,4,0,4,0,"Ampharos,Heliolisk,Dedenne,Bellibolt"
parting_shot,Parting Shot,3,0,3,1,"Pangoro,Incineroar,Morpeko"
payback,Payback,64,0,64,0,"Beedrill,Arbok,Ninetales,Machamp,Gengar,Tauros,Gyarados,Aerodactyl,Umbreon,Forretress,Steelix,Skarmory,Houndoom,Tyranitar,Sableye,Aggron,Sharpedo,Banette,Absol,Glalie,Rampardos,Lopunny,Spiritomb,Lucario,Toxicroak,Weavile,Rhyperior,Gliscor,Froslass,Liepard,Simisage,Simisear,Simipour,Conkeldurr,Krookodile,Cofagrigus,Garbodor,Zoroark,Chandelure,Stunfisk,Hydreigon,Chesnaught,Diggersby,Pangoro,Meowstic (Meowstic-M),Hawlucha,Crabominable,Toxapex,Mudsdale,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Kommo-o,Corviknight,Polteageist,Mr. Rime,Runerigus,Morpeko,Ninetales (Alolan Ninetales),Stunfisk (Galarian Stunfisk),Zoroark (Hisuian Zoroark),Meowstic (Meowstic-F)"
perish_song,Perish Song,6,0,6,2,"Gengar,Azumarill,Politoed,Altaria,Absol,Primarina"
petal_blizzard,Petal Blizzard,8,0,8,0,"Venusaur,Meganium,Roserade,Serperior,Floette,Florges,Tsareena,Meowscarada"
petal_dance,Petal Dance,5,0,5,0,"Venusaur,Meganium,Roserade,Floette,Florges"
phantom_force,Phantom Force,20,0,20,2,"Gengar,Sableye,Banette,Absol,Spiritomb,Froslass,Cofagrigus,Golurk,Trevenant,Gourgeist,Decidueye,Mimikyu,Polteageist,Runerigus,Dragapult,Basculegion (Basculegion-M),Ceruledge,Sinistcha,Zoroark (Hisuian Zoroark),Basculegion (Basculegion-F)"
pin_missile,Pin Missile,9,0,9,1,"Beedrill,Jolteon,Ariados,Forretress,Heracross,Roserade,Gliscor,Chesnaught,Toxapex"
play_nice,Play Nice,1,0,1,0,Tsareena
play_rough,Play Rough,33,0,33,6,"Pikachu,Raichu,Clefable,Arcanine,Typhlosion,Azumarill,Altaria,Absol,Luxray,Lopunny,Liepard,Whimsicott,Beartic,Meowstic (Meowstic-M),Slurpuff,Tyrantrum,Sylveon,Dedenne,Klefki,Primarina,Lycanroc,Tsareena,Mimikyu,Drampa,Hatterene,Alcremie,Meowscarada,Maushold,Tinkaton,Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Typhlosion (Hisuian Typhlosion),Meowstic (Meowstic-F)"
pluck,Pluck,6,0,6,0,"Altaria,Decidueye,Toucannon,Corviknight,Espathra,Decidueye (Hisuian Decidueye)"
poison_fang,Poison Fang,4,0,4,0,"Arbok,Sharpedo,Tyrantrum,Salazzle"
poison_jab,Poison Jab,38,0,38,5,"Venusaur,Beedrill,Arbok,Machamp,Victreebel,Gengar,Ariados,Forretress,Sableye,Medicham,Sharpedo,Infernape,Roserade,Garchomp,Lucario,Toxicroak,Weavile,Rhyperior,Gliscor,Gallade,Emboar,Excadrill,Conkeldurr,Garbodor,Volcarona,Chesnaught,Pangoro,Hawlucha,Trevenant,Toxapex,Araquanid,Salazzle,Kommo-o,Sneasler,Ceruledge,Kingambit,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
poison_powder,Poison Powder,5,0,5,0,"Venusaur,Victreebel,Meganium,Whimsicott,Vivillon"
pollen_puff,Pollen Puff,7,0,7,0,"Beedrill,Meganium,Vivillon,Floette,Florges,Meowscarada,Hydrapple"
poltergeist,Poltergeist,25,0,25,1,"Gengar,Sableye,Banette,Spiritomb,Froslass,Rotom,Cofagrigus,Chandelure,Golurk,Aegislash,Trevenant,Gourgeist,Decidueye,Polteageist,Runerigus,Skeledirge,Ceruledge,Sinistcha,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark)"
population_bomb,Population Bomb,1,0,1,1,Maushold
pounce,Pounce,24,0,24,0,"Beedrill,Victreebel,Pinsir,Ariados,Forretress,Scizor,Heracross,Manectric,Banette,Lopunny,Emolga,Volcarona,Vivillon,Clawitzer,Heliolisk,Toxapex,Araquanid,Mimikyu,Flapple,Appletun,Dragapult,Kleavor,Espathra,Tinkaton"
pound,Pound,1,0,1,0,Politoed
power_gem,Power Gem,15,0,15,2,"Starmie,Ampharos,Espeon,Slowking,Tyranitar,Sableye,Bastiodon,Garchomp,Meowscarada,Garganacl,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Avalugg (Hisuian Avalugg)"
power_split,Power Split,5,0,5,0,"Cofagrigus,Chandelure,Araquanid,Mr. Rime,Runerigus"
power_swap,Power Swap,13,0,13,0,"Ninetales,Alakazam,Espeon,Gardevoir,Medicham,Altaria,Cofagrigus,Reuniclus,Hatterene,Mr. Rime,Runerigus,Farigiraf,Ninetales (Alolan Ninetales)"
power_trick,Power Trick,3,0,3,0,"Forretress,Medicham,Aegislash"
power_trip,Power Trip,6,0,6,0,"Empoleon,Krookodile,Pangoro,Incineroar,Corviknight,Morpeko"
power_up_punch,Power-Up Punch,1,0,1,0,Watchog
power_whip,Power Whip,10,0,10,2,"Venusaur,Victreebel,Gyarados,Roserade,Gliscor,Goodra,Gourgeist,Tsareena,Hatterene,Hydrapple"
protect,Protect,207,0,207,202,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Watchog,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Quaquaval,Maushold,Garganacl,Armarouge,Ceruledge,Bellibolt,Scovillain,Espathra,Tinkaton,Palafin,Orthworm,Glimmora,Farigiraf,Kingambit,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Goodra (Hisuian Goodra),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
psych_up,Psych Up,49,0,49,0,"Clefable,Ninetales,Slowbro,Gengar,Politoed,Espeon,Umbreon,Slowking,Gardevoir,Sableye,Medicham,Milotic,Banette,Chimecho,Infernape,Empoleon,Lucario,Gallade,Froslass,Zoroark,Reuniclus,Chandelure,Golurk,Hydreigon,Delphox,Meowstic (Meowstic-M),Aromatisse,Sylveon,Klefki,Trevenant,Primarina,Toucannon,Oranguru,Mimikyu,Hatterene,Alcremie,Wyrdeer,Meowscarada,Quaquaval,Armarouge,Ceruledge,Espathra,Palafin,Farigiraf,Sinistcha,Ninetales (Alolan Ninetales),Slowking (Galarian Slowking),Zoroark (Hisuian Zoroark),Meowstic (Meowstic-F)"
psychic,Psychic,57,0,57,26,"Clefable,Alakazam,Slowbro,Gengar,Starmie,Politoed,Espeon,Umbreon,Slowking,Gardevoir,Sableye,Medicham,Banette,Chimecho,Spiritomb,Lucario,Gallade,Froslass,Audino,Whimsicott,Cofagrigus,Garbodor,Zoroark,Reuniclus,Chandelure,Golurk,Volcarona,Delphox,Vivillon,Floette,Florges,Meowstic (Meowstic-M),Aromatisse,Slurpuff,Aurorus,Sylveon,Klefki,Trevenant,Gourgeist,Noivern,Primarina,Oranguru,Mimikyu,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Wyrdeer,Armarouge,Espathra,Farigiraf,Raichu (Alolan Raichu),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Zoroark (Hisuian Zoroark),Meowstic (Meowstic-F)"
psychic_fangs,Psychic Fangs,22,0,22,1,"Arbok,Arcanine,Aerodactyl,Feraligatr,Ariados,Espeon,Steelix,Houndoom,Manectric,Sharpedo,Luxray,Gliscor,Liepard,Furfrou,Tyrantrum,Lycanroc,Morpeko,Dragapult,Basculegion (Basculegion-M),Farigiraf,Arcanine (Hisuian Arcanine),Basculegion (Basculegion-F)"
psychic_noise,Psychic Noise,20,0,20,0,"Slowbro,Gengar,Espeon,Slowking,Gardevoir,Chimecho,Reuniclus,Delphox,Florges,Meowstic (Meowstic-M),Trevenant,Noivern,Primarina,Oranguru,Hatterene,Wyrdeer,Farigiraf,Raichu (Alolan Raichu),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
psychic_terrain,Psychic Terrain,19,0,19,0,"Alakazam,Slowbro,Espeon,Slowking,Gardevoir,Medicham,Gallade,Reuniclus,Delphox,Meowstic (Meowstic-M),Oranguru,Hatterene,Mr. Rime,Armarouge,Espathra,Farigiraf,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
psycho_cut,Psycho Cut,12,0,12,2,"Alakazam,Starmie,Scizor,Medicham,Absol,Weavile,Gallade,Liepard,Aegislash,Decidueye,Hatterene,Ceruledge"
psyshield_bash,Psyshield Bash,1,0,1,0,Wyrdeer
psyshock,Psyshock,34,0,34,6,"Clefable,Ninetales,Alakazam,Slowbro,Starmie,Espeon,Slowking,Gardevoir,Medicham,Chimecho,Spiritomb,Gallade,Audino,Reuniclus,Delphox,Meowstic (Meowstic-M),Aromatisse,Sylveon,Klefki,Oranguru,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Wyrdeer,Armarouge,Espathra,Farigiraf,Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
punishment,Punishment,1,0,1,0,Tsareena
quash,Quash,6,0,6,1,"Sableye,Pangoro,Oranguru,Hatterene,Morpeko,Tinkaton"
quick_attack,Quick Attack,39,0,39,7,"Pidgeot,Pikachu,Raichu,Ninetales,Pinsir,Vaporeon,Jolteon,Flareon,Typhlosion,Espeon,Umbreon,Scizor,Pelipper,Manectric,Absol,Luxray,Lopunny,Lucario,Weavile,Leafeon,Glaceon,Gliscor,Liepard,Emolga,Greninja,Diggersby,Talonflame,Heliolisk,Sylveon,Lycanroc,Passimian,Morpeko,Dragapult,Kleavor,Sneasler,Meowscarada,Espathra,Raichu (Alolan Raichu),Typhlosion (Hisuian Typhlosion)"
quick_guard,Quick Guard,17,0,17,0,"Machamp,Scizor,Medicham,Lucario,Toxicroak,Gallade,Chesnaught,Talonflame,Pangoro,Meowstic (Meowstic-M),Hawlucha,Lycanroc,Passimian,Kleavor,Sneasler,Ceruledge,Kingambit"
quiver_dance,Quiver Dance,2,0,2,1,"Volcarona,Vivillon"
rage_powder,Rage Powder,5,0,5,3,"Ariados,Volcarona,Vivillon,Scovillain,Sinistcha"
raging_bull,Raging Bull,4,0,4,1,"Tauros,Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
raging_fury,Raging Fury,3,0,3,0,"Arcanine,Infernape,Arcanine (Hisuian Arcanine)"
rain_dance,Rain Dance,153,0,153,1,"Blastoise,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Alakazam,Machamp,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Feraligatr,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Scizor,Heracross,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Samurott,Liepard,Simipour,Audino,Conkeldurr,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Avalugg,Decidueye,Primarina,Crabominable,Toxapex,Araquanid,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Appletun,Mr. Rime,Runerigus,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Quaquaval,Maushold,Garganacl,Bellibolt,Espathra,Palafin,Glimmora,Farigiraf,Kingambit,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
rapid_spin,Rapid Spin,10,0,10,2,"Blastoise,Starmie,Forretress,Torkoal,Excadrill,Avalugg,Tsareena,Mr. Rime,Morpeko,Quaquaval"
razor_leaf,Razor Leaf,1,0,1,0,Tsareena
razor_shell,Razor Shell,6,0,6,2,"Slowbro,Slowking,Samurott,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott)"
recover,Recover,13,0,13,8,"Alakazam,Starmie,Sableye,Medicham,Milotic,Chimecho,Reuniclus,Avalugg,Toxapex,Appletun,Alcremie,Garganacl,Hydrapple"
recycle,Recycle,11,0,11,0,"Snorlax,Chimecho,Simisage,Simisear,Simipour,Garbodor,Klefki,Flapple,Appletun,Mr. Rime,Hydrapple"
reflect,Reflect,65,0,65,3,"Pikachu,Raichu,Clefable,Alakazam,Victreebel,Starmie,Meganium,Ampharos,Espeon,Umbreon,Slowking,Forretress,Gardevoir,Sableye,Medicham,Chimecho,Torterra,Bastiodon,Weavile,Mamoswine,Gallade,Froslass,Rotom,Serperior,Audino,Reuniclus,Golurk,Hydreigon,Chesnaught,Delphox,Meowstic (Meowstic-M),Aegislash,Aromatisse,Aurorus,Sylveon,Klefki,Trevenant,Primarina,Araquanid,Tsareena,Oranguru,Corviknight,Appletun,Polteageist,Hatterene,Mr. Rime,Dragapult,Wyrdeer,Armarouge,Ceruledge,Bellibolt,Espathra,Tinkaton,Glimmora,Farigiraf,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Meowstic (Meowstic-F)"
reflect_type,Reflect Type,3,0,3,0,"Gengar,Stunfisk,Stunfisk (Galarian Stunfisk)"
rest,Rest,205,0,205,1,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Quaquaval,Maushold,Garganacl,Armarouge,Ceruledge,Bellibolt,Scovillain,Espathra,Tinkaton,Palafin,Orthworm,Glimmora,Farigiraf,Kingambit,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
return,Return,1,0,1,0,Tsareena
reversal,Reversal,49,0,49,0,"Pikachu,Raichu,Arcanine,Machamp,Kangaskhan,Pinsir,Tauros,Typhlosion,Forretress,Scizor,Heracross,Skarmory,Houndoom,Aggron,Medicham,Infernape,Bastiodon,Lopunny,Lucario,Toxicroak,Weavile,Rhyperior,Mamoswine,Gallade,Emboar,Conkeldurr,Beartic,Chesnaught,Pangoro,Aegislash,Hawlucha,Incineroar,Crabominable,Passimian,Kommo-o,Corviknight,Morpeko,Kleavor,Sneasler,Quaquaval,Palafin,Kingambit,Raichu (Alolan Raichu),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Decidueye (Hisuian Decidueye),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
rising_voltage,Rising Voltage,17,0,17,0,"Pikachu,Raichu,Jolteon,Ampharos,Manectric,Luxray,Rotom,Emolga,Heliolisk,Dedenne,Morpeko,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu)"
roar,Roar,55,0,55,1,"Charizard,Blastoise,Ninetales,Arcanine,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Dragonite,Typhlosion,Feraligatr,Ampharos,Espeon,Umbreon,Skarmory,Houndoom,Tyranitar,Aggron,Manectric,Camerupt,Altaria,Torterra,Infernape,Empoleon,Luxray,Rampardos,Bastiodon,Lucario,Hippowdon,Rhyperior,Leafeon,Glaceon,Mamoswine,Emboar,Krookodile,Zoroark,Beartic,Hydreigon,Chesnaught,Furfrou,Tyrantrum,Sylveon,Incineroar,Lycanroc,Mudsdale,Kommo-o,Wyrdeer,Skeledirge,Farigiraf,Archaludon,Ninetales (Alolan Ninetales),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark)"
rock_blast,Rock Blast,28,0,28,2,"Machamp,Aerodactyl,Forretress,Steelix,Heracross,Tyranitar,Aggron,Torterra,Rampardos,Bastiodon,Rhyperior,Mamoswine,Excadrill,Conkeldurr,Garbodor,Tyrantrum,Aurorus,Toucannon,Lycanroc,Sandaconda,Runerigus,Kleavor,Garganacl,Orthworm,Glimmora,Slowbro (Galarian Slowbro),Arcanine (Hisuian Arcanine),Avalugg (Hisuian Avalugg)"
rock_polish,Rock Polish,5,0,5,0,"Steelix,Rhyperior,Tyrantrum,Garganacl,Glimmora"
rock_slide,Rock Slide,87,0,87,38,"Charizard,Blastoise,Arbok,Machamp,Kangaskhan,Pinsir,Tauros,Aerodactyl,Snorlax,Dragonite,Typhlosion,Feraligatr,Slowking,Forretress,Steelix,Heracross,Skarmory,Tyranitar,Aggron,Medicham,Camerupt,Torkoal,Absol,Torterra,Infernape,Empoleon,Rampardos,Bastiodon,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Rhyperior,Gliscor,Mamoswine,Gallade,Emboar,Simisage,Simisear,Simipour,Excadrill,Conkeldurr,Krookodile,Reuniclus,Beartic,Stunfisk,Golurk,Hydreigon,Chesnaught,Greninja,Diggersby,Pangoro,Aegislash,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Hawlucha,Goodra,Trevenant,Gourgeist,Avalugg,Crabominable,Lycanroc,Mudsdale,Oranguru,Passimian,Drampa,Kommo-o,Sandaconda,Runerigus,Kleavor,Sneasler,Garganacl,Tinkaton,Orthworm,Glimmora,Archaludon,Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Goodra (Hisuian Goodra),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
rock_smash,Rock Smash,1,0,1,0,Watchog
rock_tomb,Rock Tomb,84,0,84,0,"Charizard,Blastoise,Arbok,Machamp,Kangaskhan,Pinsir,Tauros,Aerodactyl,Snorlax,Dragonite,Typhlosion,Feraligatr,Slowking,Forretress,Steelix,Heracross,Skarmory,Tyranitar,Sableye,Aggron,Medicham,Sharpedo,Camerupt,Torkoal,Absol,Torterra,Infernape,Empoleon,Rampardos,Bastiodon,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Rhyperior,Gliscor,Mamoswine,Gallade,Emboar,Simisage,Simisear,Simipour,Excadrill,Conkeldurr,Krookodile,Reuniclus,Beartic,Stunfisk,Golurk,Hydreigon,Chesnaught,Greninja,Diggersby,Pangoro,Heliolisk,Tyrantrum,Aurorus,Hawlucha,Avalugg,Crabominable,Lycanroc,Mudsdale,Passimian,Kommo-o,Sandaconda,Runerigus,Kleavor,Sneasler,Garganacl,Tinkaton,Orthworm,Glimmora,Kingambit,Archaludon,Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Goodra (Hisuian Goodra),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
rock_wrecker,Rock Wrecker,1,0,1,0,Rhyperior
role_play,Role Play,8,0,8,0,"Alakazam,Banette,Delphox,Greninja,Meowstic (Meowstic-M),Mr. Rime,Wyrdeer,Meowstic (Meowstic-F)"
roost,Roost,20,0,20,3,"Charizard,Pidgeot,Aerodactyl,Dragonite,Scizor,Skarmory,Pelipper,Altaria,Empoleon,Emolga,Talonflame,Hawlucha,Noivern,Decidueye,Toucannon,Drampa,Corviknight,Quaquaval,Espathra,Decidueye (Hisuian Decidueye)"
