move_key,name_en,name_es,confirmed_user_count,inferred_user_count,move_pool_user_count,observed_set_user_count,observed_set_coverage_pct,users
minimize,Minimize,Reducción,3,0,3,0,0.0,"Starmie,Chandelure,Sandaconda"
mirror_coat,Mirror Coat,Manto Espejo,12,0,12,0,0.0,"Blastoise,Milotic,Lopunny,Glaceon,Serperior,Vanilluxe,Aurorus,Avalugg,Araquanid,Mr. Rime,Farigiraf,Archaludon"
misty_explosion,Misty Explosion,Bruma Explosiva,10,0,10,0,0.0,"Clefable,Azumarill,Gardevoir,Florges,Aromatisse,Slurpuff,Sylveon,Primarina,Hatterene,Alcremie"
misty_terrain,Misty Terrain,Campo de Niebla,20,0,20,0,0.0,"Clefable,Azumarill,Gardevoir,Gallade,Audino,Whimsicott,Floette,Florges,Meowstic (Meowstic-M),Aromatisse,Sylveon,Dedenne,Klefki,Primarina,Mimikyu,Hatterene,Mr. Rime,Alcremie,Quaquaval,Ninetales (Alolan Ninetales)"
moonblast,Moonblast,Fuerza Lunar,11,0,11,8,72.7,"Clefable,Gardevoir,Altaria,Whimsicott,Floette,Florges,Aromatisse,Sylveon,Gourgeist,Primarina,Ninetales (Alolan Ninetales)"
moonlight,Moonlight,Luz Lunar,3,0,3,1,33.3,"Clefable,Umbreon,Noivern"
morning_sun,Morning Sun,Sol Matinal,5,0,5,1,20.0,"Arcanine,Espeon,Volcarona,Heliolisk,Arcanine (Hisuian Arcanine)"
mortal_spin,Mortal Spin,Mortal Spin,1,0,1,1,100.0,Glimmora
mountain_gale,Mountain Gale,Mountain Gale,1,0,1,0,0.0,Avalugg (Hisuian Avalugg)
mud_shot,Mud Shot,Disparo Lodo,49,0,49,0,0.0,"Blastoise,Arbok,Slowbro,Feraligatr,Azumarill,Politoed,Slowking,Houndoom,Tyranitar,Sableye,Camerupt,Milotic,Torterra,Garchomp,Hippowdon,Toxicroak,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Watchog,Excadrill,Krookodile,Garbodor,Beartic,Stunfisk,Chesnaught,Delphox,Greninja,Diggersby,Clawitzer,Aurorus,Goodra,Crabominable,Toxapex,Mudsdale,Sandaconda,Basculegion (Basculegion-M),Maushold,Garganacl,Bellibolt,Orthworm,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Goodra (Hisuian Goodra),Basculegion (Basculegion-F)"
mud_slap,Mud-Slap,Bofetón Lodo,54,0,54,0,0.0,"Arbok,Vaporeon,Jolteon,Flareon,Snorlax,Meganium,Feraligatr,Azumarill,Politoed,Espeon,Umbreon,Houndoom,Tyranitar,Sableye,Aggron,Camerupt,Torterra,Infernape,Empoleon,Rampardos,Bastiodon,Hippowdon,Toxicroak,Abomasnow,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Emboar,Excadrill,Krookodile,Beartic,Stunfisk,Golurk,Chesnaught,Delphox,Greninja,Diggersby,Clawitzer,Heliolisk,Sylveon,Crabominable,Lycanroc,Mudsdale,Salazzle,Sandaconda,Meowscarada,Skeledirge,Maushold,Bellibolt,Espathra,Orthworm,Stunfisk (Galarian Stunfisk)"
muddy_water,Muddy Water,Agua Lodosa,23,0,23,5,21.7,"Blastoise,Slowbro,Gyarados,Vaporeon,Feraligatr,Azumarill,Politoed,Slowking,Tyranitar,Pelipper,Milotic,Hippowdon,Stunfisk,Clawitzer,Goodra,Toxapex,Basculegion (Basculegion-M),Bellibolt,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Goodra (Hisuian Goodra),Basculegion (Basculegion-F)"
mystical_fire,Mystical Fire,Llama Embrujada,13,0,13,4,30.8,"Clefable,Ninetales,Gardevoir,Gallade,Chandelure,Volcarona,Delphox,Sylveon,Gourgeist,Hatterene,Alcremie,Armarouge,Typhlosion (Hisuian Typhlosion)"
nasty_plot,Nasty Plot,Maquinación,55,0,55,17,30.9,"Pikachu,Raichu,Ninetales,Alakazam,Slowbro,Gengar,Slowking,Houndoom,Sableye,Banette,Infernape,Spiritomb,Lucario,Toxicroak,Weavile,Froslass,Rotom,Watchog,Liepard,Simisage,Simisear,Simipour,Cofagrigus,Zoroark,Hydreigon,Delphox,Meowstic (Meowstic-M),Aromatisse,Gourgeist,Decidueye,Incineroar,Salazzle,Oranguru,Corviknight,Polteageist,Mr. Rime,Runerigus,Morpeko,Sneasler,Meowscarada,Farigiraf,Sinistcha,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Meowstic (Meowstic-F)"
nature_power,Nature Power,Adaptación,1,0,1,0,0.0,Tsareena
night_daze,Night Daze,Pulso Noche,1,0,1,0,0.0,Zoroark
night_shade,Night Shade,Tinieblas,40,0,40,0,0.0,"Clefable,Ninetales,Gengar,Ariados,Gardevoir,Sableye,Medicham,Banette,Spiritomb,Gallade,Froslass,Rotom,Cofagrigus,Zoroark,Reuniclus,Chandelure,Golurk,Delphox,Trevenant,Decidueye,Mimikyu,Polteageist,Runerigus,Dragapult,Basculegion (Basculegion-M),Skeledirge,Armarouge,Ceruledge,Espathra,Farigiraf,Sinistcha,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Basculegion (Basculegion-F)"
night_slash,Night Slash,Tajo Umbrío,26,0,26,1,3.8,"Ariados,Scizor,Heracross,Skarmory,Sableye,Sharpedo,Absol,Luxray,Weavile,Gliscor,Gallade,Samurott,Liepard,Zoroark,Beartic,Greninja,Pangoro,Aegislash,Mimikyu,Kleavor,Sneasler,Meowscarada,Ceruledge,Kingambit,Archaludon,Samurott (Hisuian Samurott)"
noble_roar,Noble Roar,Rugido de Guerra,1,0,1,0,0.0,Kommo-o
nuzzle,Nuzzle,Moflete Estático,6,0,6,5,83.3,"Pikachu,Raichu,Emolga,Dedenne,Hatterene,Raichu (Alolan Raichu)"
outrage,Outrage,Enfado,48,0,48,4,8.3,"Venusaur,Charizard,Blastoise,Arcanine,Kangaskhan,Tauros,Gyarados,Snorlax,Dragonite,Meganium,Feraligatr,Ampharos,Tyranitar,Aggron,Altaria,Torterra,Rampardos,Bastiodon,Garchomp,Abomasnow,Rhyperior,Serperior,Krookodile,Hydreigon,Pangoro,Tyrantrum,Aurorus,Goodra,Noivern,Incineroar,Drampa,Kommo-o,Flapple,Appletun,Sandaconda,Morpeko,Dragapult,Basculegion (Basculegion-M),Skeledirge,Palafin,Archaludon,Hydrapple,Arcanine (Hisuian Arcanine),Goodra (Hisuian Goodra),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
overheat,Overheat,Sofoco,27,0,27,11,40.7,"Charizard,Ninetales,Arcanine,Flareon,Typhlosion,Houndoom,Manectric,Camerupt,Torkoal,Infernape,Emboar,Simisear,Chandelure,Volcarona,Delphox,Talonflame,Incineroar,Toucannon,Salazzle,Skeledirge,Armarouge,Ceruledge,Scovillain,Rotom (Heat Rotom),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Tauros (Paldean Tauros (Blaze))"
pain_split,Pain Split,Divide Dolor,39,0,39,0,0.0,"Arbok,Ninetales,Gengar,Forretress,Houndoom,Gardevoir,Sableye,Medicham,Banette,Spiritomb,Gallade,Froslass,Rotom,Garbodor,Zoroark,Reuniclus,Chandelure,Stunfisk,Chesnaught,Trevenant,Gourgeist,Toxapex,Oranguru,Passimian,Mimikyu,Polteageist,Hatterene,Alcremie,Basculegion (Basculegion-M),Sinistcha,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Ninetales (Alolan Ninetales),Stunfisk (Galarian Stunfisk),Zoroark (Hisuian Zoroark),Basculegion (Basculegion-F)"
parabolic_charge,Parabolic Charge,Carga Parábola,4,0,4,0,0.0,"Ampharos,Heliolisk,Dedenne,Bellibolt"
parting_shot,Parting Shot,Última Palabra,3,0,3,1,33.3,"Pangoro,Incineroar,Morpeko"
payback,Payback,Vendetta,64,0,64,0,0.0,"Beedrill,Arbok,Ninetales,Machamp,Gengar,Tauros,Gyarados,Aerodactyl,Umbreon,Forretress,Steelix,Skarmory,Houndoom,Tyranitar,Sableye,Aggron,Sharpedo,Banette,Absol,Glalie,Rampardos,Lopunny,Spiritomb,Lucario,Toxicroak,Weavile,Rhyperior,Gliscor,Froslass,Liepard,Simisage,Simisear,Simipour,Conkeldurr,Krookodile,Cofagrigus,Garbodor,Zoroark,Chandelure,Stunfisk,Hydreigon,Chesnaught,Diggersby,Pangoro,Meowstic (Meowstic-M),Hawlucha,Crabominable,Toxapex,Mudsdale,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Kommo-o,Corviknight,Polteageist,Mr. Rime,Runerigus,Morpeko,Ninetales (Alolan Ninetales),Stunfisk (Galarian Stunfisk),Zoroark (Hisuian Zoroark),Meowstic (Meowstic-F)"
perish_song,Perish Song,Canto Mortal,6,0,6,2,33.3,"Gengar,Azumarill,Politoed,Altaria,Absol,Primarina"
petal_blizzard,Petal Blizzard,Tormenta Floral,8,0,8,0,0.0,"Venusaur,Meganium,Roserade,Serperior,Floette,Florges,Tsareena,Meowscarada"
petal_dance,Petal Dance,Danza Pétalo,5,0,5,0,0.0,"Venusaur,Meganium,Roserade,Floette,Florges"
phantom_force,Phantom Force,Golpe Fantasma,20,0,20,2,10.0,"Gengar,Sableye,Banette,Absol,Spiritomb,Froslass,Cofagrigus,Golurk,Trevenant,Gourgeist,Decidueye,Mimikyu,Polteageist,Runerigus,Dragapult,Basculegion (Basculegion-M),Ceruledge,Sinistcha,Zoroark (Hisuian Zoroark),Basculegion (Basculegion-F)"
pin_missile,Pin Missile,Pin Misil,9,0,9,1,11.1,"Beedrill,Jolteon,Ariados,Forretress,Heracross,Roserade,Gliscor,Chesnaught,Toxapex"
play_nice,Play Nice,Camaradería,1,0,1,0,0.0,Tsareena
play_rough,Play Rough,Carantoña,33,0,33,6,18.2,"Pikachu,Raichu,Clefable,Arcanine,Typhlosion,Azumarill,Altaria,Absol,Luxray,Lopunny,Liepard,Whimsicott,Beartic,Meowstic (Meowstic-M),Slurpuff,Tyrantrum,Sylveon,Dedenne,Klefki,Primarina,Lycanroc,Tsareena,Mimikyu,Drampa,Hatterene,Alcremie,Meowscarada,Maushold,Tinkaton,Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Typhlosion (Hisuian Typhlosion),Meowstic (Meowstic-F)"
pluck,Pluck,Picoteo,6,0,6,0,0.0,"Altaria,Decidueye,Toucannon,Corviknight,Espathra,Decidueye (Hisuian Decidueye)"
poison_fang,Poison Fang,Colmillo Veneno,4,0,4,0,0.0,"Arbok,Sharpedo,Tyrantrum,Salazzle"
poison_jab,Poison Jab,Puya Nociva,38,0,38,5,13.2,"Venusaur,Beedrill,Arbok,Machamp,Victreebel,Gengar,Ariados,Forretress,Sableye,Medicham,Sharpedo,Infernape,Roserade,Garchomp,Lucario,Toxicroak,Weavile,Rhyperior,Gliscor,Gallade,Emboar,Excadrill,Conkeldurr,Garbodor,Volcarona,Chesnaught,Pangoro,Hawlucha,Trevenant,Toxapex,Araquanid,Salazzle,Kommo-o,Sneasler,Ceruledge,Kingambit,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
poison_powder,Poison Powder,Polvo Veneno,5,0,5,0,0.0,"Venusaur,Victreebel,Meganium,Whimsicott,Vivillon"
pollen_puff,Pollen Puff,Bola de Polen,7,0,7,0,0.0,"Beedrill,Meganium,Vivillon,Floette,Florges,Meowscarada,Hydrapple"
poltergeist,Poltergeist,Poltergeist,25,0,25,1,4.0,"Gengar,Sableye,Banette,Spiritomb,Froslass,Rotom,Cofagrigus,Chandelure,Golurk,Aegislash,Trevenant,Gourgeist,Decidueye,Polteageist,Runerigus,Skeledirge,Ceruledge,Sinistcha,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark)"
population_bomb,Population Bomb,Population Bomb,1,0,1,1,100.0,Maushold
pounce,Pounce,Pounce,24,0,24,0,0.0,"Beedrill,Victreebel,Pinsir,Ariados,Forretress,Scizor,Heracross,Manectric,Banette,Lopunny,Emolga,Volcarona,Vivillon,Clawitzer,Heliolisk,Toxapex,Araquanid,Mimikyu,Flapple,Appletun,Dragapult,Kleavor,Espathra,Tinkaton"
pound,Pound,Destructor,1,0,1,0,0.0,Politoed
power_gem,Power Gem,Joya de Luz,15,0,15,2,13.3,"Starmie,Ampharos,Espeon,Slowking,Tyranitar,Sableye,Bastiodon,Garchomp,Meowscarada,Garganacl,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Avalugg (Hisuian Avalugg)"
power_split,Power Split,Isofuerza,5,0,5,0,0.0,"Cofagrigus,Chandelure,Araquanid,Mr. Rime,Runerigus"
power_swap,Power Swap,Cambiafuerza,13,0,13,0,0.0,"Ninetales,Alakazam,Espeon,Gardevoir,Medicham,Altaria,Cofagrigus,Reuniclus,Hatterene,Mr. Rime,Runerigus,Farigiraf,Ninetales (Alolan Ninetales)"
power_trick,Power Trick,Truco Fuerza,3,0,3,0,0.0,"Forretress,Medicham,Aegislash"
power_trip,Power Trip,Chulería,6,0,6,0,0.0,"Empoleon,Krookodile,Pangoro,Incineroar,Corviknight,Morpeko"
power_up_punch,Power-Up Punch,Puño Incremento,1,0,1,0,0.0,Watchog
power_whip,Power Whip,Latigazo,10,0,10,2,20.0,"Venusaur,Victreebel,Gyarados,Roserade,Gliscor,Goodra,Gourgeist,Tsareena,Hatterene,Hydrapple"
protect,Protect,Protección,207,0,207,202,97.6,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Watchog,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Quaquaval,Maushold,Garganacl,Armarouge,Ceruledge,Bellibolt,Scovillain,Espathra,Tinkaton,Palafin,Orthworm,Glimmora,Farigiraf,Kingambit,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Goodra (Hisuian Goodra),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
psych_up,Psych Up,Más Psique,49,0,49,0,0.0,"Clefable,Ninetales,Slowbro,Gengar,Politoed,Espeon,Umbreon,Slowking,Gardevoir,Sableye,Medicham,Milotic,Banette,Chimecho,Infernape,Empoleon,Lucario,Gallade,Froslass,Zoroark,Reuniclus,Chandelure,Golurk,Hydreigon,Delphox,Meowstic (Meowstic-M),Aromatisse,Sylveon,Klefki,Trevenant,Primarina,Toucannon,Oranguru,Mimikyu,Hatterene,Alcremie,Wyrdeer,Meowscarada,Quaquaval,Armarouge,Ceruledge,Espathra,Palafin,Farigiraf,Sinistcha,Ninetales (Alolan Ninetales),Slowking (Galarian Slowking),Zoroark (Hisuian Zoroark),Meowstic (Meowstic-F)"
psychic,Psychic,Psíquico,57,0,57,26,45.6,"Clefable,Alakazam,Slowbro,Gengar,Starmie,Politoed,Espeon,Umbreon,Slowking,Gardevoir,Sableye,Medicham,Banette,Chimecho,Spiritomb,Lucario,Gallade,Froslass,Audino,Whimsicott,Cofagrigus,Garbodor,Zoroark,Reuniclus,Chandelure,Golurk,Volcarona,Delphox,Vivillon,Floette,Florges,Meowstic (Meowstic-M),Aromatisse,Slurpuff,Aurorus,Sylveon,Klefki,Trevenant,Gourgeist,Noivern,Primarina,Oranguru,Mimikyu,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Wyrdeer,Armarouge,Espathra,Farigiraf,Raichu (Alolan Raichu),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Zoroark (Hisuian Zoroark),Meowstic (Meowstic-F)"
psychic_fangs,Psychic Fangs,Psicocolmillo,22,0,22,1,4.5,"Arbok,Arcanine,Aerodactyl,Feraligatr,Ariados,Espeon,Steelix,Houndoom,Manectric,Sharpedo,Luxray,Gliscor,Liepard,Furfrou,Tyrantrum,Lycanroc,Morpeko,Dragapult,Basculegion (Basculegion-M),Farigiraf,Arcanine (Hisuian Arcanine),Basculegion (Basculegion-F)"
psychic_noise,Psychic Noise,Psicorruido,20,0,20,0,0.0,"Slowbro,Gengar,Espeon,Slowking,Gardevoir,Chimecho,Reuniclus,Delphox,Florges,Meowstic (Meowstic-M),Trevenant,Noivern,Primarina,Oranguru,Hatterene,Wyrdeer,Farigiraf,Raichu (Alolan Raichu),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
psychic_terrain,Psychic Terrain,Campo Psíquico,19,0,19,0,0.0,"Alakazam,Slowbro,Espeon,Slowking,Gardevoir,Medicham,Gallade,Reuniclus,Delphox,Meowstic (Meowstic-M),Oranguru,Hatterene,Mr. Rime,Armarouge,Espathra,Farigiraf,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
psycho_cut,Psycho Cut,Psicocorte,12,0,12,2,16.7,"Alakazam,Starmie,Scizor,Medicham,Absol,Weavile,Gallade,Liepard,Aegislash,Decidueye,Hatterene,Ceruledge"
psyshield_bash,Psyshield Bash,Psyshield Bash,1,0,1,0,0.0,Wyrdeer
psyshock,Psyshock,Psicocarga,34,0,34,6,17.6,"Clefable,Ninetales,Alakazam,Slowbro,Starmie,Espeon,Slowking,Gardevoir,Medicham,Chimecho,Spiritomb,Gallade,Audino,Reuniclus,Delphox,Meowstic (Meowstic-M),Aromatisse,Sylveon,Klefki,Oranguru,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Wyrdeer,Armarouge,Espathra,Farigiraf,Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
punishment,Punishment,Castigo,1,0,1,0,0.0,Tsareena
quash,Quash,Último Lugar,6,0,6,1,16.7,"Sableye,Pangoro,Oranguru,Hatterene,Morpeko,Tinkaton"
quick_attack,Quick Attack,Ataque Rápido,39,0,39,7,17.9,"Pidgeot,Pikachu,Raichu,Ninetales,Pinsir,Vaporeon,Jolteon,Flareon,Typhlosion,Espeon,Umbreon,Scizor,Pelipper,Manectric,Absol,Luxray,Lopunny,Lucario,Weavile,Leafeon,Glaceon,Gliscor,Liepard,Emolga,Greninja,Diggersby,Talonflame,Heliolisk,Sylveon,Lycanroc,Passimian,Morpeko,Dragapult,Kleavor,Sneasler,Meowscarada,Espathra,Raichu (Alolan Raichu),Typhlosion (Hisuian Typhlosion)"
quick_guard,Quick Guard,Anticipo,17,0,17,0,0.0,"Machamp,Scizor,Medicham,Lucario,Toxicroak,Gallade,Chesnaught,Talonflame,Pangoro,Meowstic (Meowstic-M),Hawlucha,Lycanroc,Passimian,Kleavor,Sneasler,Ceruledge,Kingambit"
quiver_dance,Quiver Dance,Danza Aleteo,2,0,2,1,50.0,"Volcarona,Vivillon"
rage_powder,Rage Powder,Polvo Ira,5,0,5,3,60.0,"Ariados,Volcarona,Vivillon,Scovillain,Sinistcha"
raging_bull,Raging Bull,Raging Bull,4,0,4,1,25.0,"Tauros,Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
raging_fury,Raging Fury,Raging Fury,3,0,3,0,0.0,"Arcanine,Infernape,Arcanine (Hisuian Arcanine)"
rain_dance,Rain Dance,Danza Lluvia,153,0,153,1,0.7,"Blastoise,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Alakazam,Machamp,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Feraligatr,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Scizor,Heracross,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Samurott,Liepard,Simipour,Audino,Conkeldurr,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Avalugg,Decidueye,Primarina,Crabominable,Toxapex,Araquanid,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Appletun,Mr. Rime,Runerigus,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Quaquaval,Maushold,Garganacl,Bellibolt,Espathra,Palafin,Glimmora,Farigiraf,Kingambit,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
rapid_spin,Rapid Spin,Giro Rápido,10,0,10,2,20.0,"Blastoise,Starmie,Forretress,Torkoal,Excadrill,Avalugg,Tsareena,Mr. Rime,Morpeko,Quaquaval"
razor_leaf,Razor Leaf,Hoja Afilada,1,0,1,0,0.0,Tsareena
razor_shell,Razor Shell,Concha Filo,6,0,6,2,33.3,"Slowbro,Slowking,Samurott,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott)"
recover,Recover,Recuperación,13,0,13,8,61.5,"Alakazam,Starmie,Sableye,Medicham,Milotic,Chimecho,Reuniclus,Avalugg,Toxapex,Appletun,Alcremie,Garganacl,Hydrapple"
recycle,Recycle,Reciclaje,11,0,11,0,0.0,"Snorlax,Chimecho,Simisage,Simisear,Simipour,Garbodor,Klefki,Flapple,Appletun,Mr. Rime,Hydrapple"
reflect,Reflect,Reflejo,65,0,65,3,4.6,"Pikachu,Raichu,Clefable,Alakazam,Victreebel,Starmie,Meganium,Ampharos,Espeon,Umbreon,Slowking,Forretress,Gardevoir,Sableye,Medicham,Chimecho,Torterra,Bastiodon,Weavile,Mamoswine,Gallade,Froslass,Rotom,Serperior,Audino,Reuniclus,Golurk,Hydreigon,Chesnaught,Delphox,Meowstic (Meowstic-M),Aegislash,Aromatisse,Aurorus,Sylveon,Klefki,Trevenant,Primarina,Araquanid,Tsareena,Oranguru,Corviknight,Appletun,Polteageist,Hatterene,Mr. Rime,Dragapult,Wyrdeer,Armarouge,Ceruledge,Bellibolt,Espathra,Tinkaton,Glimmora,Farigiraf,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Meowstic (Meowstic-F)"
reflect_type,Reflect Type,Clonatipo,3,0,3,0,0.0,"Gengar,Stunfisk,Stunfisk (Galarian Stunfisk)"
